respondent_id,country,trust_people,trust_fairness,trust_helpfulness,political_interest,political_self_efficacy,trust_parliament,trust_legal,trust_police,trust_politicians,trust_parties,trust_eu_parliament,trust_un,voted_last_election,contacted_politician,volunteered,left_right,life_satisfaction,satisfaction_economy,satisfaction_government,satisfaction_democracy,satisfaction_education,satisfaction_health_sys,reduce_inequality,gay_rights,immigration_same_ethnicity,immigration_diff_ethnicity,immigration_poor_countries,happiness,social_meeting_freq,close_confidants,social_activity,crime_victim,feel_safe_dark,self_rated_health,health_hampered,religious_belonging,born_in_country,felt_depressed,felt_everything_effort,sleep_restless,was_happy,felt_lonely,enjoyed_life,felt_sad,could_not_get_going,risk_taking,leadership_preference,competitiveness,gender,age,urbanization,education_level,employment_relation,occupation_code,income_decile,intagea,intgndr,intlnga,trust_institutions
52891.0,AT,0.9,0.9,0.9,2,3,0.5,0.7,1.0,0.4,0.6,0.5,0.8,1,2,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.5,0.3333333333333333,4,2,1.0,1,3,1,1,2,2,3,3,2,4,2,2,0.6666666666666666,0.5,0.5,1,56.0,4,6.0,1,2359.0,8.0,48.0,1,GER,0.7333333333333334
52904.0,AT,0.5,0.4,0.5,2,2,0.3,0.0,0.2,0.5,0.4,0.0,0.0,1,2,2,0.5,0.9,0.8,0.2,0.5,0.5,0.8,0.25,0.0,0.6666666666666666,0.0,0.0,0.9,0.5,0.5,3,2,0.6666666666666666,3,3,1,1,1,1,3,3,1,3,1,2,0.0,0.5,0.6666666666666666,1,71.0,3,2.0,1,9333.0,2.0,61.0,1,GER,0.16666666666666666
52907.0,AT,0.5,0.5,0.4,1,2,0.3,0.3,0.5,0.2,0.2,0.0,0.0,1,1,2,0.6,0.8,0.3,0.2,0.5,0.4,0.6,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.6666666666666666,3,2,0.6666666666666666,2,3,1,2,1,1,2,4,1,4,1,1,1.0,0.6666666666666666,0.6666666666666666,1,74.0,1,4.0,1,8322.0,8.0,40.0,2,GER,0.3666666666666667
52910.0,AT,0.3,0.3,0.3,4,2,,,0.5,0.1,0.1,,,2,2,2,,0.8,,,,0.7,0.7,1.75,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.3333333333333333,4,2,0.3333333333333333,2,3,2,1,2,3,1,2,1,2,1,2,1.0,0.8333333333333334,0.5,2,19.0,3,2.0,6,,,42.0,2,GER,0.5
52975.0,AT,0.8,0.8,0.9,1,4,0.4,0.3,1.0,0.4,0.5,0.6,0.4,1,2,1,0.8,0.8,0.3,0.5,0.6,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.8,0.8333333333333334,0.3333333333333333,4,2,0.6666666666666666,3,3,1,1,2,2,1,3,1,3,2,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,48.0,4,5.0,1,7531.0,,48.0,1,GER,0.5666666666666667
52994.0,AT,0.7,0.7,0.8,2,3,0.7,0.9,0.9,0.5,0.5,0.7,0.7,1,2,1,0.6,0.8,0.7,0.7,0.8,0.7,0.6,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,2,2,1,2,1,1,0.0,0.3333333333333333,1.0,2,39.0,3,5.0,1,2221.0,4.0,65.0,2,GER,0.8333333333333334
53002.0,AT,0.8,0.9,0.8,1,3,0.7,0.7,0.6,0.6,0.6,0.7,0.8,1,1,1,0.3,0.8,0.4,0.3,0.6,0.6,0.6,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.3333333333333333,3,2,1.0,1,3,2,1,1,2,1,3,2,3,1,2,0.16666666666666666,0.3333333333333333,0.8333333333333334,1,69.0,1,5.0,1,2512.0,5.0,64.0,1,GER,0.6666666666666666
53008.0,AT,0.7,0.7,0.8,1,3,0.7,0.7,0.8,0.5,0.5,0.5,0.7,1,1,2,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,1.0,0.5,3,2,0.6666666666666666,3,2,1,1,1,2,2,3,2,3,1,2,0.16666666666666666,0.5,0.8333333333333334,1,81.0,5,,2,6130.0,2.0,76.0,1,GER,0.7333333333333334
53011.0,AT,0.8,1.0,0.6,2,3,0.5,0.2,0.8,0.4,0.4,0.2,0.1,1,1,2,0.5,1.0,0.8,1.0,0.5,0.7,1.0,0.5,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2,2,1.0,3,1,2,1,2,3,1,4,2,4,2,1,0.5,0.8333333333333334,1.0,2,80.0,3,3.0,1,4211.0,3.0,68.0,2,GER,0.5
53015.0,AT,0.5,0.5,0.5,3,2,0.2,0.5,0.8,0.0,0.0,0.0,0.1,2,2,1,0.2,0.5,0.3,0.1,0.3,0.5,0.4,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.16666666666666666,2,2,0.6666666666666666,3,3,2,1,2,2,2,2,1,2,2,2,0.0,0.5,1.0,2,34.0,4,6.0,1,2359.0,2.0,75.0,2,GER,0.5
53016.0,AT,0.6,0.7,0.7,1,3,0.6,0.5,0.9,0.6,0.6,0.6,0.7,1,1,2,0.6,0.8,0.7,0.6,0.7,0.5,0.6,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.3333333333333333,4,2,0.6666666666666666,2,2,1,1,2,2,2,3,2,3,1,2,0.16666666666666666,0.16666666666666666,0.8333333333333334,2,81.0,4,3.0,1,5223.0,3.0,76.0,1,GER,0.6666666666666666
53029.0,AT,0.5,0.7,0.6,2,3,0.6,0.8,0.8,0.5,0.5,0.5,0.5,1,2,2,0.5,0.7,0.4,0.4,0.5,0.5,0.7,0.0,0.0,0.3333333333333333,0.0,0.0,0.7,0.5,0.16666666666666666,2,2,1.0,1,3,1,1,1,1,1,2,1,3,1,1,0.5,0.5,0.5,1,57.0,3,3.0,1,8331.0,,60.0,2,GER,0.7333333333333334
53067.0,AT,0.7,0.7,0.7,3,1,0.5,1.0,1.0,0.5,0.5,0.5,0.8,2,2,2,0.3,0.8,0.8,0.6,0.7,0.8,0.9,0.25,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,1.0,0.16666666666666666,3,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,4,1,1,0.0,0.16666666666666666,0.8333333333333334,2,30.0,3,4.0,1,3312.0,2.0,54.0,2,GER,0.8333333333333334
53091.0,AT,0.5,0.9,0.5,1,3,0.6,0.6,0.7,0.7,0.7,0.6,0.7,1,2,2,0.5,0.7,0.5,0.5,0.6,0.5,0.4,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.5,0.5,2,2,0.6666666666666666,3,1,2,1,1,2,1,3,1,3,1,1,0.5,0.5,1.0,2,70.0,1,6.0,1,2342.0,6.0,57.0,2,GER,0.6333333333333333
53145.0,AT,0.5,0.4,0.2,1,1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1,2,2,0.5,0.8,0.5,0.0,0.3,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.8,0.5,0.5,2,2,1.0,2,3,2,1,1,1,1,4,1,4,2,1,0.5,1.0,1.0,1,54.0,4,3.0,2,3511.0,,57.0,1,GER,0.16666666666666666
53154.0,AT,0.3,0.0,0.0,3,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1,2,1,0.7,1.0,0.3,0.0,0.3,0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.9,0.8333333333333334,0.0,2,2,1.0,1,3,1,1,1,1,1,4,1,4,1,1,0.0,0.0,1.0,1,68.0,4,3.0,1,8312.0,4.0,71.0,1,GER,0.06666666666666667
53159.0,AT,0.6,0.7,0.8,2,2,0.6,0.7,0.7,0.3,0.3,0.4,0.4,1,2,2,0.4,0.7,0.5,0.5,0.5,,0.6,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333,3,2,0.6666666666666666,3,2,1,1,2,1,1,3,1,3,1,1,0.0,0.3333333333333333,0.5,2,70.0,1,4.0,1,4110.0,3.0,75.0,2,GER,0.6666666666666666
53183.0,AT,0.6,0.7,0.6,3,2,0.6,0.4,0.4,0.6,0.6,0.6,0.6,7,2,2,0.4,0.8,0.6,0.5,0.5,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.8333333333333334,0.16666666666666666,3,1,1.0,2,3,2,1,3,2,2,1,1,1,1,1,0.0,0.5,0.5,2,53.0,4,3.0,1,6210.0,3.0,59.0,1,GER,0.4666666666666666
53193.0,AT,0.8,0.7,0.8,2,3,0.4,0.7,0.8,0.2,0.2,0.4,0.5,1,2,2,0.5,0.8,0.6,0.5,0.9,0.7,0.8,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.5,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,2,3,1,2,1,1,0.5,0.6666666666666666,0.8333333333333334,1,52.0,3,5.0,1,3115.0,7.0,63.0,2,GER,0.6333333333333334
53212.0,AT,0.8,0.8,0.6,2,3,0.6,0.7,0.7,0.5,0.5,0.5,0.5,1,2,2,0.5,1.0,0.5,0.7,0.7,0.4,0.6,0.75,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,3,2,0.3333333333333333,2,2,1,1,2,2,1,3,1,2,1,1,0.16666666666666666,0.6666666666666666,0.8333333333333334,1,76.0,1,3.0,1,1112.0,7.0,61.0,1,GER,0.6666666666666666
53245.0,AT,0.7,0.8,0.6,4,2,0.3,0.9,0.9,0.4,0.1,0.5,0.6,2,2,2,,0.7,0.6,0.5,0.6,0.8,0.8,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.0,2,2,0.6666666666666666,2,3,1,1,2,1,2,3,2,2,1,2,0.0,0.16666666666666666,0.5,2,40.0,1,2.0,1,5131.0,2.0,,2,GER,0.7000000000000001
53278.0,AT,0.8,0.7,0.3,2,2,0.3,0.5,0.8,0.2,0.3,0.4,0.5,1,2,1,0.4,1.0,0.8,0.6,0.7,0.8,0.7,0.5,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,4,2,1.0,1,3,1,1,1,1,3,4,1,3,1,1,0.0,0.6666666666666666,0.8333333333333334,2,50.0,4,5.0,1,2221.0,10.0,60.0,2,GER,0.5333333333333333
53286.0,AT,0.1,0.7,0.0,2,2,0.0,1.0,1.0,0.1,0.1,,0.7,2,2,2,0.6,1.0,0.6,0.0,0.8,0.6,0.9,0.25,0.25,0.6666666666666666,0.0,0.0,0.5,0.5,0.16666666666666666,4,2,0.3333333333333333,2,3,2,1,2,2,3,1,1,3,1,1,0.0,0.3333333333333333,1.0,2,60.0,4,3.0,1,9629.0,2.0,72.0,2,GER,0.6666666666666666
53298.0,AT,0.4,0.5,0.6,2,3,0.6,0.8,0.6,0.6,0.4,0.5,0.6,1,1,1,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.8333333333333334,0.3333333333333333,4,2,0.6666666666666666,2,3,1,1,1,1,2,3,1,3,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,2,73.0,3,5.0,1,2221.0,,63.0,2,GER,0.6666666666666666
53301.0,AT,0.4,0.6,0.5,2,2,0.3,0.3,0.3,0.2,0.1,0.0,0.1,1,1,1,0.4,0.6,0.2,0.0,0.1,0.3,0.3,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5,3,2,0.6666666666666666,3,1,2,1,1,2,2,3,1,3,1,2,0.6666666666666666,0.3333333333333333,1.0,1,65.0,4,3.0,1,8189.0,6.0,67.0,1,GER,0.3
53315.0,AT,0.8,0.8,0.8,3,3,0.0,0.7,0.7,0.0,0.0,0.3,0.3,2,2,2,0.5,0.9,0.5,0.0,0.3,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9,0.5,0.16666666666666666,3,2,0.6666666666666666,2,3,1,2,1,1,1,3,1,2,2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,58.0,4,6.0,1,2262.0,9.0,30.0,1,GER,0.4666666666666666
53333.0,AT,0.7,1.0,0.7,1,2,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,2,2,0.3,1.0,0.5,0.3,0.3,0.6,0.7,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.5,4,2,0.6666666666666666,1,3,1,1,1,1,2,4,1,4,1,1,0.5,1.0,1.0,1,89.0,1,5.0,6,,4.0,56.0,2,GER,0.8000000000000002
53359.0,AT,0.5,0.5,0.6,2,3,0.4,0.3,0.3,0.3,0.1,0.1,0.1,2,1,2,0.9,0.8,0.2,0.0,0.2,0.3,0.3,0.0,0.5,0.3333333333333333,0.0,0.0,0.1,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,1,3,2,1,1,2,2,3,1,3,1,2,0.6666666666666666,0.8333333333333334,0.8333333333333334,1,48.0,3,5.0,1,1221.0,,63.0,2,GER,0.3333333333333333
53368.0,AT,0.0,0.7,0.5,3,2,0.0,0.5,0.7,0.0,0.0,0.0,0.3,1,1,2,0.5,0.8,0.1,0.0,0.5,0.2,0.5,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,2,2,0.6666666666666666,3,1,1,1,2,2,3,4,1,3,2,2,0.0,0.0,0.6666666666666666,2,84.0,4,3.0,1,4120.0,3.0,67.0,1,GER,0.39999999999999997
53377.0,AT,0.7,0.8,0.8,2,3,0.5,0.7,0.8,0.4,0.2,0.3,0.4,1,2,2,0.5,0.8,0.6,0.5,0.8,0.8,0.8,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3333333333333333,2,2,0.3333333333333333,3,3,1,1,1,1,1,2,1,2,1,1,0.16666666666666666,0.3333333333333333,1.0,2,41.0,4,3.0,1,4311.0,9.0,63.0,2,GER,0.6666666666666666
53380.0,AT,0.6,0.7,0.7,3,3,0.5,0.9,0.9,0.5,0.5,0.9,0.9,2,2,2,0.5,0.8,0.8,0.5,0.7,1.0,1.0,0.25,0.25,1.0,0.6666666666666666,0.3333333333333333,0.9,0.3333333333333333,0.0,2,2,0.6666666666666666,3,2,1,1,1,1,1,2,1,3,2,1,0.0,0.0,1.0,2,86.0,3,2.0,6,,2.0,30.0,1,GER,0.7666666666666666
53384.0,AT,0.1,1.0,0.6,2,1,0.1,0.4,0.3,0.1,0.1,0.1,,1,2,2,0.7,0.8,0.3,0.2,0.1,0.2,0.5,0.0,0.75,1.0,0.0,0.0,0.8,0.5,0.5,2,2,0.6666666666666666,3,2,2,1,1,2,1,4,1,3,2,1,0.0,0.6666666666666666,1.0,2,60.0,1,3.0,1,5223.0,6.0,56.0,2,GER,0.26666666666666666
53390.0,AT,0.9,1.0,1.0,2,3,0.8,0.7,0.8,0.2,0.2,0.8,,1,1,2,0.5,1.0,0.9,0.8,1.0,1.0,1.0,1.75,1.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,1,4,1,3,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,61.0,4,3.0,1,7522.0,3.0,44.0,2,GER,0.7666666666666666
53398.0,AT,0.7,0.7,0.8,2,3,0.6,0.8,0.8,0.5,0.4,0.6,0.6,1,2,2,,0.7,0.7,0.5,0.7,0.6,0.6,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.8333333333333334,0.5,4,2,0.6666666666666666,2,3,1,1,1,1,2,2,1,2,1,1,0.16666666666666666,0.8333333333333334,1.0,1,51.0,3,3.0,1,,4.0,65.0,2,GER,0.7333333333333334
53415.0,AT,0.6,0.9,0.9,3,3,0.6,1.0,1.0,0.7,0.6,0.5,0.7,2,2,2,0.3,0.9,0.9,0.7,0.8,0.8,0.9,0.25,0.25,1.0,1.0,1.0,0.9,0.5,0.0,2,2,1.0,1,3,1,1,1,1,1,3,1,3,1,1,0.6666666666666666,0.8333333333333334,0.8333333333333334,1,36.0,4,3.0,1,2514.0,7.0,62.0,2,GER,0.8666666666666667
53421.0,AT,0.1,0.5,0.1,3,2,0.2,0.5,1.0,0.1,0.1,0.2,,1,2,2,0.5,0.3,0.3,0.0,0.4,0.8,0.7,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3,0.8333333333333334,0.5,3,2,1.0,1,3,2,1,2,2,2,1,2,2,2,1,0.16666666666666666,0.5,1.0,2,40.0,4,7.0,1,4312.0,,39.0,2,GER,0.5666666666666667
53425.0,AT,0.2,,0.6,2,2,0.4,0.8,0.8,0.1,0.2,0.2,0.3,1,2,2,0.6,0.6,,,0.5,,,0.0,0.25,0.0,0.0,0.0,0.7,0.5,0.0,2,2,0.3333333333333333,3,2,1,1,2,2,2,2,2,2,2,2,0.0,0.0,1.0,2,57.0,3,3.0,1,4313.0,2.0,54.0,1,GER,0.6666666666666666
53458.0,AT,0.5,0.8,0.8,4,8,0.5,,0.9,0.6,,,,3,2,1,,0.9,0.8,,,0.5,1.0,1.5,0.25,0.6666666666666666,-1.3333333333333333,-1.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,4,2,0.6666666666666666,2,3,1,2,2,1,1,4,1,3,1,1,0.16666666666666666,0.8333333333333334,0.8333333333333334,1,75.0,2,3.0,1,,6.0,,1,GER,0.7
53467.0,AT,0.7,0.8,0.8,3,2,0.7,0.8,0.9,,0.6,0.6,,1,2,2,0.4,0.7,0.5,0.6,0.7,,0.5,1.75,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.6666666666666666,3,2,0.3333333333333333,3,2,1,1,1,2,2,2,1,2,1,2,0.0,0.16666666666666666,1.0,2,90.0,2,2.0,1,5223.0,2.0,,1,GER,0.7999999999999999
53497.0,AT,0.9,0.9,0.9,1,3,0.8,1.0,0.8,0.7,0.7,0.7,0.9,1,1,1,0.1,0.9,0.5,0.0,0.8,0.2,0.7,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,1.0,0.5,3,2,0.6666666666666666,1,3,1,1,2,2,1,3,1,3,2,1,0.16666666666666666,0.6666666666666666,1.0,1,65.0,3,7.0,1,2359.0,6.0,64.0,1,GER,0.8666666666666667
53502.0,AT,0.7,0.8,0.7,2,2,1.0,0.7,0.9,0.8,0.8,0.7,1.0,1,2,2,0.7,0.8,0.3,0.4,0.4,0.3,0.5,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,2,2,0.3333333333333333,4,3,1,1,2,2,2,2,2,2,2,2,0.5,0.5,0.6666666666666666,1,45.0,1,3.0,1,3258.0,,48.0,1,GER,0.8666666666666667
53509.0,AT,0.7,0.6,0.7,2,3,0.5,0.7,0.7,0.4,0.7,0.5,0.5,1,1,2,0.5,0.7,0.3,0.3,0.3,0.7,0.8,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3,0.5,0.16666666666666666,2,2,0.0,1,3,1,1,2,2,1,2,1,2,2,2,0.16666666666666666,0.8333333333333334,0.8333333333333334,2,47.0,4,3.0,1,4120.0,6.0,60.0,2,GER,0.6333333333333333
53535.0,AT,0.7,0.6,0.8,2,2,0.4,0.4,0.1,0.3,0.3,0.6,0.7,1,2,2,0.2,0.6,0.1,0.2,0.4,0.6,0.4,0.0,0.0,1.0,1.0,1.0,0.6,0.8333333333333334,0.3333333333333333,5,2,0.3333333333333333,2,2,2,1,2,2,2,4,1,3,2,4,0.8333333333333334,0.6666666666666666,1.0,2,26.0,1,4.0,1,5131.0,1.0,71.0,1,GER,0.3
53536.0,AT,0.7,0.7,0.7,2,3,0.8,1.0,1.0,0.3,0.4,0.3,0.5,1,2,2,,0.9,0.8,0.3,0.3,1.0,0.2,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,0.8,0.3333333333333333,0.0,2,2,1.0,3,2,1,1,1,1,1,3,1,3,1,1,0.0,0.0,0.8333333333333334,2,75.0,5,1.0,1,5223.0,2.0,63.0,2,GER,0.9333333333333332
53539.0,AT,0.8,0.7,0.6,4,1,0.4,0.8,0.9,0.3,0.2,0.3,0.5,2,2,2,0.5,0.6,0.7,0.5,0.6,0.7,0.9,0.25,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.16666666666666666,2,2,0.6666666666666666,2,3,1,1,2,1,2,3,2,3,2,1,0.3333333333333333,0.16666666666666666,0.5,1,35.0,1,3.0,1,8219.0,3.0,61.0,2,GER,0.7000000000000001
53567.0,AT,0.4,0.4,0.4,3,2,0.3,0.2,0.3,0.3,0.3,0.4,0.3,2,1,2,0.7,0.5,0.5,0.2,0.2,0.3,0.4,0.25,0.5,0.3333333333333333,0.0,0.0,0.6,1.0,0.16666666666666666,3,2,0.6666666666666666,2,3,2,1,1,2,1,3,1,2,2,2,0.5,0.5,0.8333333333333334,2,52.0,3,3.0,2,5142.0,,63.0,1,GER,0.26666666666666666
53580.0,AT,0.8,0.9,0.8,3,2,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1,2,2,0.5,0.9,0.8,0.9,0.8,0.9,0.8,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,3,2,1.0,1,3,1,1,1,1,1,4,1,4,1,1,0.0,0.5,1.0,2,28.0,4,3.0,1,3344.0,6.0,57.0,1,GER,1.0
53620.0,AT,0.6,0.6,0.5,2,3,0.5,0.5,0.7,0.4,0.6,0.5,0.5,1,1,1,0.5,0.5,0.5,0.5,0.6,0.5,0.3,0.25,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,2,3,1,1,2,2,2,2,2,2,2,2,0.5,0.6666666666666666,0.6666666666666666,1,56.0,3,5.0,2,7512.0,,63.0,2,GER,0.5666666666666667
53645.0,AT,0.8,0.9,0.8,1,3,0.6,0.6,0.8,0.3,0.6,0.7,0.6,1,2,2,0.4,0.3,0.4,0.4,0.5,0.4,0.4,0.25,0.0,0.6666666666666666,1.0,1.0,0.2,0.16666666666666666,0.0,2,2,1.0,4,2,2,1,2,3,1,2,1,1,3,3,0.16666666666666666,0.16666666666666666,0.6666666666666666,1,67.0,3,3.0,1,2622.0,4.0,61.0,1,GER,0.6666666666666666
53647.0,AT,0.2,0.3,0.3,3,1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,1,2,2,0.3,0.3,0.2,0.0,0.2,0.1,0.2,0.75,0.25,-1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,3,2,1.0,3,2,7,1,2,1,2,3,2,2,2,1,0.6666666666666666,0.0,0.8333333333333334,2,63.0,1,5.0,2,4132.0,8.0,75.0,2,GER,0.16666666666666666
53674.0,AT,0.5,0.7,0.5,3,2,0.8,0.9,0.9,0.3,0.3,,,1,2,2,,0.7,0.5,,,0.8,0.9,0.25,1.75,0.0,0.0,0.0,0.6,0.5,0.5,2,2,0.6666666666666666,3,2,1,1,2,1,2,2,1,2,1,2,0.0,0.16666666666666666,0.5,2,81.0,3,3.0,1,4419.0,,60.0,2,GER,0.8666666666666667
53691.0,AT,0.9,0.9,0.7,1,3,0.5,0.6,0.6,0.4,0.4,0.4,0.4,1,2,2,0.1,0.8,0.5,0.1,0.8,0.5,0.5,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.3333333333333333,2,2,1.0,2,3,2,1,1,2,1,3,1,3,1,1,0.5,0.5,0.5,1,64.0,1,4.0,2,7119.0,,40.0,2,GER,0.5666666666666668
53810.0,AT,0.6,0.5,0.6,3,2,0.6,0.8,0.9,0.5,0.3,0.4,0.5,1,2,2,0.5,0.8,0.5,0.4,0.8,0.7,0.6,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.9,0.5,0.5,3,2,0.3333333333333333,2,3,1,1,2,1,1,2,1,2,2,1,0.16666666666666666,0.3333333333333333,0.8333333333333334,2,51.0,3,4.0,1,1112.0,8.0,63.0,2,GER,0.7666666666666666
53820.0,AT,0.4,0.5,0.6,4,3,0.3,0.5,0.5,0.0,0.0,0.0,0.0,2,2,2,0.5,0.7,0.7,0.3,0.6,0.7,0.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.8333333333333334,0.5,3,2,0.6666666666666666,1,3,2,1,1,1,1,3,1,3,1,2,0.5,0.3333333333333333,0.8333333333333334,2,21.0,3,3.0,1,9329.0,4.0,,2,GER,0.43333333333333335
53834.0,AT,0.8,0.9,0.8,4,1,1.0,1.0,1.0,0.7,0.7,1.0,0.8,3,2,2,0.5,0.9,0.8,0.7,0.9,0.9,0.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.5,4,2,1.0,1,3,1,1,1,1,1,4,1,4,1,1,0.0,0.0,0.8333333333333334,2,17.0,3,2.0,6,,,53.0,1,GER,1.0
53841.0,AT,0.4,0.5,0.6,3,2,0.8,0.8,0.5,0.5,0.5,0.2,0.8,3,2,1,0.5,0.8,0.7,0.4,0.8,0.5,0.8,0.25,0.0,0.6666666666666666,0.6666666666666666,-1.3333333333333333,0.9,0.8333333333333334,0.5,3,2,1.0,1,3,1,2,1,2,1,3,1,4,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,18.0,1,2.0,6,,,57.0,2,GER,0.7000000000000001
53865.0,AT,0.5,0.7,0.5,2,3,0.5,0.8,0.7,0.4,0.4,0.5,0.5,1,1,1,0.4,1.0,0.4,0.3,0.4,0.9,0.9,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,4,2,1.0,1,3,1,1,1,1,2,3,1,3,1,1,0.0,0.6666666666666666,1.0,1,52.0,4,3.0,1,5249.0,9.0,60.0,2,GER,0.6666666666666666
53877.0,AT,0.6,1.0,0.6,2,1,0.5,0.5,0.6,0.4,0.3,0.2,0.1,1,2,2,0.5,0.8,0.4,0.2,0.4,0.5,0.5,0.0,0.25,0.3333333333333333,0.0,0.0,0.8,0.3333333333333333,0.16666666666666666,2,2,0.3333333333333333,2,3,1,1,1,2,2,2,1,2,2,1,0.0,1.0,1.0,2,76.0,1,3.0,1,7111.0,4.0,56.0,2,GER,0.5333333333333333
53892.0,AT,0.4,0.2,0.6,3,2,0.3,,0.7,0.3,0.3,0.4,0.4,2,2,2,,0.9,0.5,1.0,0.6,0.5,0.4,0.25,0.0,0.3333333333333333,-1.3333333333333333,0.6666666666666666,1.0,1.0,0.5,4,2,0.6666666666666666,2,3,7,1,3,1,1,4,1,4,1,1,0.5,1.3333333333333333,1.0,2,22.0,3,3.0,1,5321.0,4.0,,1,GER,0.5
53922.0,AT,0.3,0.6,0.1,2,5,0.6,0.8,0.8,0.4,0.5,0.6,0.2,3,2,1,0.7,0.9,0.8,0.8,0.9,0.8,0.9,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,2,2,0.6666666666666666,1,3,1,2,1,1,1,4,1,4,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,19.0,1,4.0,1,,1.0,67.0,1,GER,0.7333333333333334
